file,adv,stop,rear,travel_time,match,remark
20230124_14,101974,201989,,8.2,0,
20230124_14,101974,201995,,11.9,0,
20230124_14,101975,201995,,10.1,0,
20230124_14,101975,201982,,4.2,0,
20230124_14,101975,201989,,6.4,0,
20230124_14,101976,201983,,4.4,0,
20230124_14,101976,201992,,8.5,0,
20230124_14,101977,,301987,5,0,
20230124_14,101977,201993,,8,0,
20230124_14,101978,,301987,3.8,0,
20230124_14,101978,201993,,6.8,0,
20230124_14,101980,201989,,3.8,0,
20230124_14,101980,201995,,7.5,0,
20230124_14,101981,201992,,5.2,0,
20230124_14,101984,201995,,5.6,0,
20230124_14,101985,201992,,3.7,0,
20230124_14,101986,201993,,3.5,0,
20230124_14,101988,201995,,4.1,0,
20230124_15,100197,200205,,6.7,0,
20230124_15,100197,200211,,12.5,0,
20230124_15,100198,200202,,3.2,0,
20230124_15,100200,200205,,4.1,0,
20230124_15,100200,200211,,9.9,0,
20230124_15,100203,200215,,10.9,0,
20230124_15,100203,200209,,4.3,0,
20230124_15,100204,200211,,6.6,0,
20230124_15,100206,200211,,4.4,0,
20230124_15,100353,200370,,12.8,0,
20230124_15,100353,,300369,12.2,0,
20230124_15,100353,200364,,5.2,0,
20230124_15,100354,200367,,9,0,
20230124_15,100354,200365,,5.4,0,
20230124_15,100359,200366,,4.6,0,
20230124_15,100361,200367,,5.3,0,
20230124_15,100363,,300369,7.1,0,
20230124_15,100363,200370,,7.7,0,
20230124_15,100458,200462,,6.6,0,
20230124_15,100459,200462,,4.9,0,
20230124_15,100460,200463,,6.6,0,
20230124_15,100577,,300579,7.4,0,
20230124_15,100577,200580,,7.9,0,
20230124_15,100690,200704,,7.5,0,
20230124_15,100690,200702,,6.6,0,
20230124_15,100693,200705,,7.4,0,
20230124_15,100694,200702,,5.7,0,
20230124_15,100694,200704,,6.6,0,
20230124_15,100696,200715,,12.5,0,
20230124_15,100696,200704,,4.9,0,
20230124_15,100696,200702,,4,0,
20230124_15,100697,200714,,11.3,0,
20230124_15,100698,200704,,4,0,
20230124_15,100698,200715,,11.6,0,
20230124_15,100698,200702,,3.1,0,
20230124_15,100697,200705,,4.8,0,
20230124_15,100701,,300709,5.6,0,
20230124_15,100703,200714,,7.6,0,
20230124_15,100706,200715,,6.8,0,
20230124_15,100830,200847,,8.4,0,
20230124_15,100830,200840,,4.2,0,
20230124_15,100830,,300842,5.9,0,
20230124_15,100833,200838,,2.5,0,
20230124_15,100833,200844,,4.8,0,
20230124_15,100834,,300842,3.7,0,
20230124_15,100834,200847,,6.2,0,
20230124_15,100836,200848,,5.6,0,
20230124_15,100836,200852,,8.6,0,
20230124_15,100839,200847,,4.2,0,
20230124_15,100841,200848,,2.9,0,
20230124_15,100841,200852,,5.9,0,
20230124_15,100845,200852,,4.3,0,
20230124_15,100846,,300857,11.3,0,
20230124_15,101047,201051,,8.8,0,
20230124_15,101047,201049,,4.3,0,
20230124_15,101048,201051,,6.1,0,
20230124_15,101050,201051,,3.3,0,
20230124_15,101184,201200,,8.4,0,
20230124_15,101184,201206,,11.4,0,
20230124_15,101184,201194,,4.4,0,
20230124_15,101187,201206,,10.3,0,
20230124_15,101187,201194,,3.3,0,
20230124_15,101187,201200,,7.3,0,
20230124_15,101190,201202,,6.7,0,
20230124_15,101190,201198,,4.7,0,
20230124_15,101192,201206,,7.9,0,
20230124_15,101192,201200,,4.9,0,
20230124_15,101195,201202,,4.7,0,
20230124_15,101195,,301212,12.9,0,
20230124_15,101195,201198,,2.7,0,
20230124_15,101196,201200,,3.5,0,
20230124_15,101196,201206,,6.5,0,
20230124_15,101197,201207,,6.4,0,
20230124_15,101199,,301212,9.2,0,
20230124_15,101201,201206,,2.9,0,
20230124_15,101317,201326,,10.3,0,
20230124_15,101317,201323,,5.4,0,
20230124_15,101322,201323,,3,0,
20230124_15,101322,201326,,7.9,0,
20230124_15,101325,201326,,4.5,0,
20230124_15,101458,201459,,7.2,1,
20230124_15,101573,,301581,2.8,0,
20230124_15,101573,,301587,6.6,0,
20230124_15,101577,201595,,7.5,0,
20230124_15,101578,201586,,4.5,0,
20230124_15,101576,201600,,12.3,0,
20230124_15,101576,,301587,4.8,0,
20230124_15,101577,201588,,4.9,0,
20230124_15,101582,201588,,2.6,0,
20230124_15,101582,201595,,5.2,0,
20230124_15,101585,201595,,4.6,0,
20230124_15,101589,201600,,7.2,0,
20230124_15,101592,201600,,5.2,0,
20230124_15,101685,201706,,11.9,0,
20230124_15,101685,201701,,6.6,0,
20230124_15,101686,201698,,5.6,1,
20230124_15,101686,201702,,7.6,0,
20230124_15,101686,201705,,10.2,0,
20230124_15,101688,,301699,4.6,1,
20230124_15,101691,201702,,6,1,
20230124_15,101691,201698,,4,0,
20230124_15,101691,201705,,8.6,0,
20230124_15,101692,201701,,4.4,0,
20230124_15,101692,201706,,9.7,0,
20230124_15,101695,201702,,3.6,0,
20230124_15,101695,201705,,6.2,1,
20230124_15,101696,201706,,7,0,
20230124_15,101700,201706,,5.7,0,
20230124_15,101703,201708,,7.9,0,
20230124_15,101704,201706,,2.9,0,
20230124_15,101784,201785,,4.1,1,
20230124_15,101884,201886,,3.8,1,
20230124_15,101885,201887,,4.8,1,
20230124_15,101973,201987,,10.4,0,
20230124_15,101973,201976,,3.8,0,
20230124_15,101974,201977,,3.7,1,
20230124_15,101975,201987,,7.1,0,
20230124_15,101978,201986,,5.3,1,
20230124_15,101979,201987,,4.7,0,
20230124_15,101980,201991,,8.1,1,
20230124_15,102158,202162,,6,0,
20230124_15,102158,202161,,4.1,1,
20230124_15,102159,202162,,4,1,
20230124_15,102327,202333,,4.1,0,
20230124_15,102327,202337,,5.5,0,
20230124_15,102329,202339,,5.7,0,
20230124_15,102329,202336,,4,0,
20230124_15,102330,202335,,3.7,0,
20230124_15,102329,202345,,10.6,0,
20230124_15,102332,202345,,9.5,0,
20230124_15,102332,202336,,2.9,0,
20230124_15,102332,202339,,4.6,0,
20230124_15,102334,202345,,7.5,0,
20230124_15,102334,202339,,2.6,0,
20230124_15,102338,202345,,4.9,0,
20230124_15,102340,202345,,3.9,0,
20230124_15,102341,202352,,8,0,
20230124_15,102341,,302350,7.6,0,
20230124_15,102450,,302457,5.5,0,
20230124_16,100003,200004,,5.9,0,
20230124_16,100117,,300119,8.5,1,
20230124_16,100214,200223,,9.8,0,
20230124_16,100214,200219,,6,1,
20230124_16,100216,200221,,5.7,0,
20230124_16,100217,200221,,4.5,0,
20230124_16,100218,200223,,5,1,
20230124_16,100317,200335,,8.4,0,
20230124_16,100317,200328,,5.2,0,
20230124_16,100318,200337,,7.6,0,
20230124_16,100318,200333,,6.3,0,
20230124_16,100318,200341,,9.5,0,
20230124_16,100318,200347,,12.8,0,
20230124_16,100318,200330,,4.8,0,
20230124_16,100322,200347,,11.3,0,
20230124_16,100322,200333,,4.8,0,
20230124_16,100322,200341,,8,0,
20230124_16,100322,200337,,6.1,0,
20230124_16,100322,200330,,3.3,0,
20230124_16,100322,,300348,11.6,0,
20230124_16,100323,200335,,5.4,0,
20230124_16,100323,200349,,11.9,0,
20230124_16,100325,200347,,10.1,0,
20230124_16,100325,200341,,6.8,0,
20230124_16,100325,200337,,4.9,0,
20230124_16,100325,200333,,3.6,0,
20230124_16,100325,,300348,10.4,0,
20230124_16,100327,200345,,9.3,0,
20230124_16,100327,200338,,5,0,
20230124_16,100327,200342,,6.6,0,
20230124_16,100329,200338,,3.6,0,
20230124_16,100329,200345,,7.9,0,
20230124_16,100329,200342,,5.2,0,
20230124_16,100331,200338,,2.5,0,
20230124_16,100331,200342,,4.1,0,
20230124_16,100331,200345,,6.8,0,
20230124_16,100332,,300348,7.1,0,
20230124_16,100332,200347,,6.8,0,
20230124_16,100332,200341,,3.5,0,
20230124_16,100334,200349,,6.6,0,
20230124_16,100336,,300348,5.7,0,
20230124_16,100336,200347,,5.4,0,
20230124_16,100339,200345,,4.1,0,
20230124_16,100340,200349,,5.5,0,
20230124_16,100469,200478,,4.8,0,
20230124_16,100469,,300484,11.4,0,
20230124_16,100470,200480,,5.2,1,
20230124_16,100470,200482,,7.3,0,
20230124_16,100473,200482,,5.4,1,
20230124_16,100473,200480,,3.3,0,
20230124_16,100476,200481,,4.5,0,
20230124_16,100479,,300484,6,0,
20230124_16,100713,200720,,6.2,0,
20230124_16,100713,200724,,8.4,0,
20230124_16,100713,200729,,11.4,0,
20230124_16,100714,200729,,9.8,0,
20230124_16,100714,200724,,6.8,0,
20230124_16,100714,200720,,4.6,0,
20230124_16,100716,200729,,7.7,0,
20230124_16,100716,200724,,4.7,0,
20230124_16,100716,200720,,2.5,0,
20230124_16,100717,200727,,5.9,0,
20230124_16,100719,200724,,3.2,0,
20230124_16,100719,200729,,6.2,0,
20230124_16,100721,200732,,8,0,
20230124_16,100722,200727,,2.8,0,
20230124_16,100723,200729,,3.7,0,
20230124_16,100726,200732,,5.7,0,
20230124_16,100845,200857,,5.9,0,
20230124_16,100845,200862,,8.9,0,
20230124_16,100845,200865,,11.5,0,
20230124_16,100845,200853,,4,0,
20230124_16,100846,200852,,3.6,0,
20230124_16,100846,200858,,6.2,0,
20230124_16,100846,200866,,11.3,0,
20230124_16,100849,200859,,5.2,1,
20230124_16,100849,200870,,9.9,0,
20230124_16,100850,200866,,8.2,0,
20230124_16,100850,200858,,3.1,0,
20230124_16,100854,200870,,7.5,1,
20230124_16,100854,200859,,2.8,0,
20230124_16,100855,200866,,6.1,0,
20230124_16,100856,200862,,3.2,0,
20230124_16,100856,200865,,5.8,0,
20230124_16,100860,200866,,3.6,0,
20230124_16,100974,,300980,6.6,1,
20230124_16,101145,201152,,5.3,1,
20230124_16,101145,201155,,8,0,
20230124_16,101147,201152,,2.7,0,
20230124_16,101147,201155,,5.4,1,
20230124_16,101149,201162,,10.5,0,
20230124_16,101149,201156,,4.7,0,
20230124_16,101151,201157,,3.9,1,
20230124_16,101153,201162,,8.1,0,
20230124_16,101154,201162,,6,0,
20230124_16,101255,201267,,4.4,1,
20230124_16,101255,201272,,9,0,
20230124_16,101256,201277,,10.2,0,
20230124_16,101256,201268,,5.3,0,
20230124_16,101258,201269,,5.8,1,
20230124_16,101258,201275,,8.8,0,
20230124_16,101262,201269,,3.6,0,
20230124_16,101262,201275,,6.6,1,
20230124_16,101266,201272,,5.2,1,
20230124_16,101266,201282,,10.9,0,
20230124_16,101265,201277,,6.7,0,
20230124_16,101270,201277,,3.3,0,
20230124_16,101271,201282,,7.3,1,
20230124_16,101370,,301375,9.3,1,
20230124_16,101525,201531,,7.8,1,
20230124_16,101712,201714,,6.3,0,
20230124_16,101809,201813,,6.4,1,
20230124_16,101907,201914,,5.1,0,
20230124_16,101907,,301917,6.7,0,
20230124_16,101909,201923,,12.7,0,
20230124_16,101909,201914,,3.1,0,
20230124_16,101909,,301917,4.7,0,
20230124_16,101913,201923,,10.1,0,
20230124_16,101916,201924,,9.2,0,
20230124_16,101919,201923,,6.2,0,
20230124_16,101996,202001,,5.2,0,
20230124_16,101998,202001,,3.5,0,
20230124_16,102085,202088,,9,1,
20230124_16,102163,202170,,5.5,1,
20230124_16,102163,202171,,7,0,
20230124_16,102162,202174,,8.4,0,
20230124_16,102162,202169,,5.1,0,
20230124_16,102166,202170,,3.9,0,
20230124_16,102166,202171,,5.4,1,
20230124_16,102167,202169,,2.5,0,
20230124_16,102167,202174,,5.8,0,
20230124_16,102168,202174,,3.6,0,
20230124_16,102172,202175,,6.2,1,
20230124_16,102250,202273,,11.6,0,
20230124_16,102250,202260,,5.1,1,
20230124_16,102250,202267,,8.4,0,
20230124_16,102250,202272,,10,0,
20230124_16,102250,202264,,6.5,0,
20230124_16,102252,202260,,3.8,0,
20230124_16,102252,202273,,10.3,0,
20230124_16,102252,202272,,8.7,0,
20230124_16,102252,202264,,5.2,1,
20230124_16,102252,202267,,7.1,0,
20230124_16,102253,202268,,6.7,0,
20230124_16,102253,202266,,5.5,1,
20230124_16,102253,202277,,12.7,0,
20230124_16,102254,202262,,4.2,1,
20230124_16,102254,202270,,7.4,0,
20230124_16,102256,202266,,4.2,0,
20230124_16,102256,202268,,5.4,1,
20230124_16,102256,202277,,11.4,0,
20230124_16,102257,202273,,8.4,0,
20230124_16,102257,202264,,3.3,0,
20230124_16,102257,202272,,6.8,1,
20230124_16,102257,202267,,5.2,1,
20230124_16,102258,202272,,5.1,0,
20230124_16,102258,202273,,6.7,0,
20230124_16,102258,202267,,3.5,0,
20230124_16,102259,202270,,4.5,1,
20230124_16,102259,202280,,10.3,0,
20230124_16,102261,202272,,3.8,0,
20230124_16,102261,202273,,5.4,1,
20230124_16,102263,202277,,8,1,
20230124_16,102265,202280,,8.1,1,
20230124_17,100004,,300011,7.1,0,
20230124_17,100005,200008,,4.7,0,
20230124_17,100006,,300011,5.1,1,
20230124_17,100102,200103,,3.3,0,
20230124_17,100185,200193,,6,0,
20230124_17,100186,200197,,9.3,0,
20230124_17,100188,200197,,7.1,0,
20230124_17,100189,200193,,2.7,0,
20230124_17,100274,200293,,10.8,0,
20230124_17,100274,200287,,6.1,1,
20230124_17,100276,200292,,10.1,0,
20230124_17,100276,,300295,11.8,0,
20230124_17,100276,200286,,5.4,0,
20230124_17,100282,200286,,2.8,0,
20230124_17,100282,200292,,7.5,0,
20230124_17,100282,,300295,9.2,0,
20230124_17,100284,200293,,6.8,1,
20230124_17,100285,200292,,6.3,0,
20230124_17,100285,,300295,8,0,
20230124_17,100288,,300295,6.1,0,
20230124_17,100288,200292,,4.4,0,
20230124_17,100290,,300295,3.9,0,
20230124_17,100365,200378,,6.6,0,
20230124_17,100365,200383,,9.4,0,
20230124_17,100364,200376,,5.8,0,
20230124_17,100364,200380,,8.2,0,
20230124_17,100365,200375,,4.9,0,
20230124_17,100370,200378,,4.1,0,
20230124_17,100370,200383,,6.9,0,
20230124_17,100370,,300390,12.5,0,
20230124_17,100371,200381,,5.8,0,
20230124_17,100373,200383,,5,0,
20230124_17,100373,,300390,10.6,0,
20230124_17,100377,200383,,3.2,0,
20230124_17,100377,,300390,8.8,0,
20230124_17,100379,200391,,9.7,0,
20230124_17,100382,,300390,6.1,0,
20230124_17,100643,200664,,8.1,0,
20230124_17,100643,200656,,4.9,0,
20230124_17,100643,200668,,12.4,0,
20230124_17,100643,200660,,6.9,0,
20230124_17,100646,200654,,3,1,
20230124_17,100646,200661,,5.8,0,
20230124_17,100646,200671,,11.6,0,
20230124_17,100646,200666,,7.6,0,
20230124_17,100648,200672,,11.5,0,
20230124_17,100648,200662,,5.3,1,
20230124_17,100649,200664,,6.2,0,
20230124_17,100649,200668,,10.5,0,
20230124_17,100649,200656,,3,0,
20230124_17,100649,200660,,5,0,
20230124_17,100651,200660,,3.8,0,
20230124_17,100651,200664,,5,0,
20230124_17,100651,200668,,9.3,0,
20230124_17,100653,200661,,3.7,1,
20230124_17,100653,200671,,9.5,0,
20230124_17,100653,200666,,5.5,0,
20230124_17,100655,200661,,2.6,0,
20230124_17,100655,200666,,4.4,1,
20230124_17,100655,200671,,8.4,0,
20230124_17,100657,200668,,7.1,0,
20230124_17,100657,200664,,2.8,0,
20230124_17,100658,200672,,6.6,1,
20230124_17,100659,200668,,5.6,0,
20230124_17,100663,200671,,5.7,1,
20230124_17,100771,200775,,3.5,0,
20230124_17,100771,200776,,6.4,0,
20230124_17,100863,200867,,4,0,
20230124_17,100863,,300868,4.4,0,
20230124_17,100865,,300868,2.7,0,
20230124_17,100925,200931,,5.8,0,
20230124_17,100926,200931,,4.6,0,
20230124_17,100927,200935,,7.6,0,
20230124_17,100927,,300939,10.5,0,
20230124_17,101048,,301058,8,0,
20230124_17,101048,201052,,3.4,0,
20230124_17,101048,201056,,6.1,0,
20230124_17,101048,201060,,12.9,0,
20230124_17,101050,,301058,5.7,0,
20230124_17,101050,201060,,10.6,0,
20230124_17,101050,201056,,3.8,0,
20230124_17,101142,201146,,5.3,1,
20230124_17,101144,201148,,5.4,1,
20230124_17,101144,201152,,12.2,0,
20230124_17,101149,201152,,6.8,1,
20230124_17,101320,201323,,5.4,1,
20230124_17,101425,201434,,5.4,0,
20230124_17,101425,201444,,10.4,0,
20230124_17,101425,201436,,6.9,0,
20230124_17,101427,201447,,12.5,0,
20230124_17,101427,201435,,4.8,0,
20230124_17,101427,,301442,8.2,0,
20230124_17,101429,201444,,8.3,0,
20230124_17,101429,201434,,3.3,0,
20230124_17,101429,201436,,4.8,0,
20230124_17,101432,201436,,2.5,0,
20230124_17,101432,201444,,6,0,
20230124_17,101433,,301442,5.5,0,
20230124_17,101433,201447,,9.8,0,
20230124_17,101438,201447,,7.4,0,
20230124_17,101438,,301442,3.1,0,
20230124_17,101437,201444,,3.5,0,
20230124_17,101440,201447,,5.2,0,
20230124_17,101522,201523,,8.3,1,
20230124_17,101624,,301629,6.7,1,
20230124_17,101626,,301629,3.4,1,
20230124_17,101714,201729,,11.8,0,
20230124_17,101714,201721,,6.7,0,
20230124_17,101715,201726,,9,0,
20230124_17,101716,201729,,10,0,
20230124_17,101716,201721,,4.9,0,
20230124_17,101719,201726,,4.4,0,
20230124_17,101719,201735,,12.6,0,
20230124_17,101720,201729,,6.3,0,
20230124_17,101720,,301734,12.3,0,
20230124_17,101722,,301734,9.9,0,
20230124_17,101722,201729,,3.9,0,
20230124_17,101723,201733,,9,1,
20230124_17,101724,201729,,2.8,0,
20230124_17,101724,,301734,8.8,0,
20230124_17,101724,,301737,12.4,0,
20230124_17,101725,201735,,8.7,0,
20230124_17,101840,201853,,6.9,0,
20230124_17,101840,201849,,4,1,
20230124_17,101842,201855,,7.2,0,
20230124_17,101842,201850,,3.9,0,
20230124_17,101842,,301858,12.3,0,
20230124_17,101845,201852,,4.9,1,
20230124_17,101845,201859,,11.1,0,
20230124_17,101847,201853,,4.5,1,
20230124_17,101848,201855,,4.8,0,
20230124_17,101848,,301858,9.9,0,
20230124_17,101851,201859,,6.6,1,
20230124_17,101854,,301858,5.8,0,
20230124_17,101917,201918,,5.3,1,
20230124_17,102006,202007,,5.7,1,
20230124_17,102118,,302125,4.9,0,
20230124_17,102118,202130,,12.9,0,
20230124_17,102118,202128,,7.5,0,
20230124_17,102123,202130,,9.6,0,
20230124_17,102123,202128,,4.2,0,
20230124_17,102126,202132,,8.3,0,
20230124_17,102127,202130,,6.8,0,
20230124_17,102129,202132,,6.4,0,
20230124_17,102214,,302218,11.2,0,
20230124_18,100002,200003,,6.2,0,
20230124_18,100131,200154,,12.3,0,
20230124_18,100131,200148,,9.3,0,
20230124_18,100131,200138,,4.7,0,
20230124_18,100131,200144,,7.2,0,
20230124_18,100132,200139,,4.5,1,
20230124_18,100132,200143,,6.3,0,
20230124_18,100132,200150,,8.7,0,
20230124_18,100134,200144,,4.6,0,
20230124_18,100134,200148,,6.7,0,
20230124_18,100134,200154,,9.7,0,
20230124_18,100135,200150,,6.6,0,
20230124_18,100135,200158,,11.8,0,
20230124_18,100135,200143,,4.2,1,
20230124_18,100136,200147,,4.3,1,
20230124_18,100136,200157,,10.2,0,
20230124_18,100137,200148,,4.7,0,
20230124_18,100137,200154,,7.7,0,
20230124_18,100137,200144,,2.6,0,
20230124_18,100140,200158,,9.2,0,
20230124_18,100140,200150,,4,1,
20230124_18,100141,200154,,6.5,0,
20230124_18,100141,200148,,3.5,0,
20230124_18,100142,200154,,5.3,0,
20230124_18,100145,200157,,6.7,1,
20230124_18,100146,200158,,7.1,1,
20230124_18,100194,200198,,6.5,0,
20230124_18,100277,200283,,12.4,1,
20230124_18,100430,200432,,4.9,1,
20230124_18,100431,200433,,4.2,1,
20230124_18,100431,,300436,9.8,0,
20230124_18,100434,,300436,5.2,1,
20230124_18,100499,200506,,6.5,0,
20230124_18,100500,200511,,7.2,0,
20230124_18,100501,200506,,5,0,
20230124_18,100502,200506,,3.8,0,
20230124_18,100503,200511,,5.2,0,
20230124_18,100639,200643,,6.2,1,
20230124_18,100641,200644,,6.2,1,
20230124_18,100713,200727,,9.5,0,
20230124_18,100713,200726,,7.6,0,
20230124_18,100713,200722,,4.7,1,
20230124_18,100714,200723,,4.4,1,
20230124_18,100714,200730,,12.6,0,
20230124_18,100714,200725,,6.6,0,
20230124_18,100717,200730,,10.7,0,
20230124_18,100717,200723,,2.5,0,
20230124_18,100717,200725,,4.7,1,
20230124_18,100718,200726,,4.9,1,
20230124_18,100718,200727,,6.8,0,
20230124_18,100721,200726,,3,0,
20230124_18,100721,200727,,4.9,1,
20230124_18,100724,200730,,7.6,1,
20230124_18,100927,200940,,10.6,0,
20230124_18,100927,200932,,4.2,1,
20230124_18,100927,200935,,5.9,0,
20230124_18,100928,200932,,2.6,0,
20230124_18,100928,200935,,4.3,1,
20230124_18,100928,200940,,9,0,
20230124_18,100930,200940,,6.8,1,
20230124_18,100931,200942,,7.2,0,
20230124_18,100931,,300941,7.2,0,
20230124_18,100933,200945,,7.5,1,
20230124_18,100934,,300941,5.4,0,
20230124_18,100934,200942,,5.4,0,
20230124_18,100997,201009,,9,0,
20230124_18,100997,201011,,11,0,
20230124_18,100998,201008,,7.6,0,
20230124_18,100998,201010,,9,0,
20230124_18,101003,201008,,4,0,
20230124_18,101003,201010,,5.4,0,
20230124_18,101004,201009,,3.8,0,
20230124_18,101004,201011,,5.8,0,
20230124_18,101005,201010,,4.1,0,
20230124_18,101005,201008,,2.7,0,
20230124_18,101006,201009,,3.2,0,
20230124_18,101006,201011,,5.2,0,
20230124_18,101007,201014,,6.6,0,
20230124_18,101076,201086,,8.5,0,
20230124_18,101077,201086,,6.6,0,
20230124_18,101079,201084,,4.7,0,
20230124_18,101079,,301082,3,0,
20230124_18,101081,201089,,8,0,
20230124_18,101083,201089,,5.2,0,
20230124_18,101085,201090,,7.6,0,
20230124_18,101087,201090,,6.7,0,
20230124_18,101124,201127,,4.7,0,
20230124_18,101124,201129,,7,0,
20230124_18,101126,201129,,5.7,0,
20230124_18,101126,201127,,3.4,0,
20230124_18,101130,,301133,6.9,0,
20230124_18,101173,201190,,11.6,0,
20230124_18,101173,201185,,7.3,0,
20230124_18,101173,201181,,5,0,
20230124_18,101176,201190,,9.2,0,
20230124_18,101176,201185,,4.9,0,
20230124_18,101176,201181,,2.6,0,
20230124_18,101177,201188,,7.6,0,
20230124_18,101178,201189,,7.2,0,
20230124_18,101179,201188,,5.6,0,
20230124_18,101180,201190,,6.8,0,
20230124_18,101180,201185,,2.5,0,
20230124_18,101182,201189,,5,0,
20230124_18,101183,201188,,3.8,0,
20230124_18,101184,201190,,4.3,0,
20230124_18,101237,201247,,5.3,0,
20230124_18,101237,,301253,8.4,0,
20230124_18,101239,201255,,7.8,0,
20230124_18,101239,201252,,6.2,0,
20230124_18,101239,201246,,3.4,0,
20230124_18,101239,201261,,13,0,
20230124_18,101242,201256,,7.6,0,
20230124_18,101242,201248,,3.2,0,
20230124_18,101243,,301260,10.2,0,
20230124_18,101243,,301253,5.4,0,
20230124_18,101245,201252,,3.1,0,
20230124_18,101245,201261,,9.9,0,
20230124_18,101245,201255,,4.7,0,
20230124_18,101249,201256,,4.1,0,
20230124_18,101250,,301260,6.6,0,
20230124_18,101251,201261,,7.6,0,
20230124_18,101326,201327,,7.5,1,
20230124_18,101497,201499,,5.4,1,
20230124_18,101498,201500,,8,1,
20230124_18,101553,201566,,7.2,0,
20230124_18,101553,201562,,5.3,1,
20230124_18,101556,201561,,3.7,1,
20230124_18,101556,201571,,11.2,0,
20230124_18,101558,201566,,4.5,1,
20230124_18,101558,201562,,2.6,0,
20230124_18,101558,201573,,11.1,0,
20230124_18,101559,201567,,4.4,0,
20230124_18,101559,201570,,8.3,0,
20230124_18,101563,201567,,2.7,0,
20230124_18,101563,201570,,6.6,0,
20230124_18,101564,201571,,6.4,1,
20230124_18,101565,201573,,7.3,1,
20230124_18,101617,201619,,4,1,
20230124_18,101657,201660,,7.8,0,
20230124_18,101657,201659,,4.8,1,
20230124_18,101658,201659,,3.3,0,
20230124_18,101658,201660,,6.3,1,
20230124_18,101745,201746,,4.9,1,
20230124_18,101797,201804,,10,0,
20230124_18,101797,201803,,7.2,0,
20230124_18,101797,201801,,4,0,
20230124_18,101799,201803,,5.7,0,
20230124_18,101799,201804,,8.5,0,
20230124_18,101799,201801,,2.5,0,
20230124_19,100047,200048,,4.6,1,
20230124_19,100114,200115,,7.5,1,
20230124_19,100165,200170,,8.6,0,
20230124_19,100168,200170,,6.7,0,
20230124_19,100169,200171,,5.1,0,
20230124_19,100201,200202,,4.3,1,
20230124_19,100220,,300236,7.8,0,
